DATE,TLT
2003-08-08,38.42111587524414
2003-08-11,38.22822952270508
2003-08-12,38.04913330078125
2003-08-13,37.31434631347656
2003-08-14,37.68174743652344
2003-08-15,37.65875244140625
2003-08-18,37.833274841308594
2003-08-19,38.41654586791992
2003-08-20,38.20986557006836
2003-08-21,38.118019104003906
2003-08-22,38.28793716430664
2003-08-25,37.98945999145508
2003-08-26,38.28793716430664
2003-08-27,38.1134147644043
2003-08-28,38.508392333984375
2003-08-29,38.41654586791992
2003-09-02,37.85467529296875
2003-09-03,37.914642333984375
2003-09-04,38.12681579589844
2003-09-05,38.78187942504883
2003-09-08,38.38055419921875
2003-09-09,38.6573486328125
2003-09-10,39.04945373535156
2003-09-11,38.79572296142578
2003-09-12,39.06332015991211
2003-09-15,39.00331497192383
2003-09-16,38.94334030151367
2003-09-17,39.42770004272461
2003-09-18,39.45537567138672
2003-09-19,39.50151443481445
2003-09-22,39.18784713745117
2003-09-23,39.45537567138672
2003-09-24,39.7967643737793
2003-09-25,39.99509811401367
2003-09-26,40.354915618896484
2003-09-29,40.03201675415039
2003-09-30,40.69630813598633
2003-10-01,40.54208755493164
2003-10-02,40.356773376464844
2003-10-03,39.509033203125
2003-10-06,39.68046951293945
2003-10-07,39.22186279296875
2003-10-08,39.21255874633789
2003-10-09,38.934635162353516
2003-10-10,39.166259765625
2003-10-13,39.01335906982422
2003-10-14,38.744712829589844
2003-10-15,38.55479049682617
2003-10-16,38.40191650390625
2003-10-17,38.698387145996094
2003-10-20,38.828086853027344
2003-10-21,38.97168731689453
2003-10-22,39.35155487060547
2003-10-23,39.0643310546875
2003-10-24,39.49977111816406
2003-10-27,39.4210319519043
2003-10-28,39.62946701049805
2003-10-29,39.272769927978516
2003-10-30,39.09677505493164
2003-10-31,39.462738037109375
2003-11-03,39.2757453918457
2003-11-04,39.499019622802734
2003-11-05,39.229209899902344
2003-11-06,38.861785888671875
2003-11-07,38.83849334716797
2003-11-10,38.805938720703125
2003-11-11,38.81060028076172
2003-11-12,39.094356536865234
2003-11-13,39.69905090332031
2003-11-14,39.96412658691406
2003-11-17,40.02461242675781
2003-11-18,40.271121978759766
2003-11-19,39.82459259033203
2003-11-20,40.21064758300781
2003-11-21,40.233909606933594
2003-11-24,39.90369415283203
2003-11-25,40.12228775024414
2003-11-26,39.95948791503906
2003-11-28,39.59667205810547
2003-12-01,39.37604904174805
2003-12-02,39.54433059692383
2003-12-03,39.38541793823242
2003-12-04,39.474220275878906
2003-12-05,40.10523223876953
2003-12-08,39.82477951049805
2003-12-09,39.54433059692383
2003-12-10,39.609771728515625
2003-12-11,39.89494323730469
2003-12-12,39.969688415527344
2003-12-15,39.94628143310547
2003-12-16,40.0771598815918
2003-12-17,40.3482551574707
2003-12-18,40.712894439697266
2003-12-19,40.69886779785156
2003-12-22,40.58667755126953
2003-12-23,40.12861633300781
2003-12-24,40.5072135925293
2003-12-26,40.65681838989258
2003-12-29,40.292213439941406
2003-12-30,40.12861633300781
2003-12-31,40.128604888916016
2004-01-02,39.65430450439453
2004-01-05,39.55097961425781
2004-01-06,39.98772048950195
2004-01-07,40.14739990234375
2004-01-08,40.13327407836914
2004-01-09,40.833030700683594
2004-01-12,40.80018615722656
2004-01-13,41.077232360839844
2004-01-14,41.27916717529297
2004-01-15,41.43415069580078
2004-01-16,41.14297103881836
2004-01-20,41.13359832763672
2004-01-21,41.232200622558594
2004-01-22,41.53276824951172
2004-01-23,41.03499984741211
2004-01-26,40.78606033325195
2004-01-27,41.03968811035156
2004-01-28,40.67804718017578
2004-01-29,40.59352111816406
2004-01-30,40.87528610229492
2004-02-02,40.78946304321289
2004-02-03,40.99698257446289
2004-02-04,40.916812896728516
2004-02-05,40.75646209716797
2004-02-06,41.2044563293457
2004-02-09,41.327049255371094
2004-02-10,41.09600830078125
2004-02-11,41.402462005615234
2004-02-12,41.22805404663086
2004-02-13,41.402462005615234
2004-02-17,41.37419128417969
2004-02-18,41.43079376220703
2004-02-19,41.47322463989258
2004-02-20,41.18560028076172
2004-02-23,41.44021224975586
2004-02-24,41.515655517578125
2004-02-25,41.58169174194336
2004-02-26,41.44963073730469
2004-02-27,41.808040618896484
2004-03-01,41.79189682006836
2004-03-02,41.526798248291016
2004-03-03,41.451026916503906
2004-03-04,41.63566970825195
2004-03-05,42.44058609008789
2004-03-08,42.69149398803711
2004-03-09,42.97556686401367
2004-03-10,42.947147369384766
2004-03-11,43.00871658325195
2004-03-12,42.74360275268555
2004-03-15,42.81463623046875
2004-03-16,43.16967010498047
2004-03-17,43.09867858886719
2004-03-18,42.87144088745117
2004-03-19,42.81463623046875
2004-03-22,43.07497787475586
2004-03-23,43.150718688964844
2004-03-24,43.127079010009766
2004-03-25,42.96137619018555
2004-03-26,42.50685501098633
2004-03-29,42.2227668762207
2004-03-30,42.194374084472656
2004-03-31,42.39794158935547
2004-04-01,42.259185791015625
2004-04-02,41.213504791259766
2004-04-05,40.89030838012695
2004-04-06,41.1136589050293
2004-04-07,41.01864242553711
2004-04-08,40.899818420410156
2004-04-12,40.752418518066406
2004-04-13,40.310455322265625
2004-04-14,40.277164459228516
2004-04-15,40.039485931396484
2004-04-16,40.19160079956055
2004-04-19,40.106082916259766
2004-04-20,39.74005889892578
2004-04-21,39.93492889404297
2004-04-22,40.17259979248047
2004-04-23,39.94444274902344
2004-04-26,40.01096725463867
2004-04-27,40.1630744934082
2004-04-28,39.78759765625
2004-04-29,39.59270477294922
2004-04-30,39.75434112548828
2004-05-03,39.8044319152832
2004-05-04,39.53243637084961
2004-05-05,39.422691345214844
2004-05-06,39.317726135253906
2004-05-07,38.80237579345703
2004-05-10,38.71175765991211
2004-05-11,38.88828659057617
2004-05-12,38.63062286376953
2004-05-13,38.48271560668945
2004-05-14,38.79762649536133
2004-05-17,39.14115905761719
2004-05-18,38.98849105834961
2004-05-19,38.859649658203125
2004-05-20,39.16026306152344
2004-05-21,39.002750396728516
2004-05-24,39.126869201660156
2004-05-25,39.24136734008789
2004-05-26,39.45132827758789
2004-05-27,39.76148223876953
2004-05-28,39.65174865722656
2004-06-01,39.288658142089844
2004-06-02,39.188053131103516
2004-06-03,39.269466400146484
2004-06-04,39.0395393371582
2004-06-07,39.04914474487305
2004-06-08,39.120994567871094
2004-06-09,38.953330993652344
2004-06-10,39.02996826171875
2004-06-14,38.71864700317383
2004-06-15,39.53774642944336
2004-06-16,39.38444900512695
2004-06-17,39.64310073852539
2004-06-18,39.55687713623047
2004-06-21,39.585662841796875
2004-06-22,39.46589279174805
2004-06-23,39.542503356933594
2004-06-24,39.78206253051758
2004-06-25,39.82035446166992
2004-06-28,39.41318130493164
2004-06-29,39.66226577758789
2004-06-30,40.069461822509766
2004-07-01,40.144466400146484
2004-07-02,40.56769561767578
2004-07-06,40.50033187866211
2004-07-07,40.51478958129883
2004-07-08,40.538848876953125
2004-07-09,40.58218002319336
2004-07-12,40.639827728271484
2004-07-13,40.51958465576172
2004-07-14,40.533992767333984
2004-07-15,40.577301025390625
2004-07-16,41.11598587036133
2004-07-19,41.14484786987305
2004-07-20,40.77448654174805
2004-07-21,40.66386032104492
2004-07-22,40.721580505371094
2004-07-23,40.856292724609375
2004-07-26,40.66386032104492
2004-07-27,40.11561584472656
2004-07-28,40.12042236328125
2004-07-29,40.211814880371094
2004-07-30,40.683128356933594
2004-08-02,40.73621368408203
2004-08-03,40.9004020690918
2004-08-04,40.919700622558594
2004-08-05,41.035560607910156
2004-08-06,41.72601318359375
2004-08-09,41.581180572509766
2004-08-10,41.43151092529297
2004-08-11,41.61015701293945
2004-08-12,41.69707489013672
2004-08-13,41.83224868774414
2004-08-16,41.68742370605469
2004-08-17,41.92399215698242
2004-08-18,41.72121810913086
2004-08-19,41.82259750366211
2004-08-20,41.783992767333984
2004-08-23,41.542564392089844
2004-08-24,41.566715240478516
2004-08-25,41.711544036865234
2004-08-26,41.94812774658203
2004-08-27,41.919185638427734
2004-08-30,42.11712646484375
2004-08-31,42.37784957885742
2004-09-01,42.42144775390625
2004-09-02,42.00456619262695
2004-09-03,42.00943374633789
2004-09-07,41.9658088684082
2004-09-08,42.31967544555664
2004-09-09,42.15971374511719
2004-09-10,42.22275924682617
2004-09-13,42.40693664550781
2004-09-14,42.450538635253906
2004-09-15,42.35358810424805
2004-09-16,42.83354187011719
2004-09-17,42.62022018432617
2004-09-20,42.90138626098633
2004-09-21,43.027427673339844
2004-09-22,43.473411560058594
2004-09-23,43.29887771606445
2004-09-24,43.3521842956543
2004-09-27,43.54122543334961
2004-09-28,43.366737365722656
2004-09-29,42.945003509521484
2004-09-30,42.78019332885742
2004-10-01,42.56654357910156
2004-10-04,42.62977600097656
2004-10-05,42.62977600097656
2004-10-06,42.43509292602539
2004-10-07,42.250152587890625
2004-10-08,42.809898376464844
2004-10-11,42.85372543334961
2004-10-12,42.9510612487793
2004-10-13,43.10682678222656
2004-10-14,43.31121826171875
2004-10-15,43.16032791137695
2004-10-18,43.17982482910156
2004-10-19,43.29176712036133
2004-10-20,43.588680267333984
2004-10-21,43.617942810058594
2004-10-22,43.720096588134766
2004-10-25,43.75419616699219
2004-10-26,43.62275695800781
2004-10-27,43.194419860839844
2004-10-28,43.33557891845703
2004-10-29,43.535160064697266
2004-11-01,43.264381408691406
2004-11-02,43.327911376953125
2004-11-03,43.34748077392578
2004-11-04,43.391475677490234
2004-11-05,42.9173698425293
2004-11-08,42.76587677001953
2004-11-09,42.741424560546875
2004-11-10,42.58015060424805
2004-11-11,42.487274169921875
2004-11-12,42.94668197631836
2004-11-15,42.985782623291016
2004-11-16,42.985782623291016
2004-11-17,43.35234069824219
2004-11-18,43.48432159423828
2004-11-19,43.13732147216797
2004-11-22,43.36210632324219
2004-11-23,43.41587829589844
2004-11-24,43.41587829589844
2004-11-26,43.132450103759766
2004-11-29,42.67298889160156
2004-11-30,42.49215316772461
2004-12-01,42.42592239379883
2004-12-02,42.25412368774414
2004-12-03,42.911773681640625
2004-12-06,43.058990478515625
2004-12-07,43.11294937133789
2004-12-08,43.78532791137695
2004-12-09,43.49571228027344
2004-12-10,43.60374450683594
2004-12-13,43.69697189331055
2004-12-14,43.86872100830078
2004-12-15,44.266239166259766
2004-12-16,43.613529205322266
2004-12-17,43.554656982421875
2004-12-20,43.63315963745117
2004-12-21,43.76567840576172
2004-12-22,43.618438720703125
2004-12-23,43.47614669799805
2004-12-27,43.13748550415039
2004-12-28,43.10313415527344
2004-12-29,43.058990478515625
2004-12-30,43.34854507446289
2004-12-31,43.621917724609375
2005-01-03,43.715545654296875
2005-01-04,43.257381439208984
2005-01-05,43.488914489746094
2005-01-06,43.518470764160156
2005-01-07,43.61699676513672
2005-01-10,43.685951232910156
2005-01-11,43.942134857177734
2005-01-12,44.00123596191406
2005-01-13,44.424930572509766
2005-01-14,44.41997146606445
2005-01-18,44.5677604675293
2005-01-19,44.69584274291992
2005-01-20,44.7845573425293
2005-01-21,44.83378219604492
2005-01-24,45.025936126708984
2005-01-25,44.60224533081055
2005-01-26,44.68599319458008
2005-01-27,44.60224533081055
2005-01-28,45.05051040649414
2005-01-31,45.17860412597656
2005-02-01,45.10690689086914
2005-02-02,45.210758209228516
2005-02-03,45.18604278564453
2005-02-04,45.81406021118164
2005-02-07,46.15522766113281
2005-02-08,46.417293548583984
2005-02-09,46.54092788696289
2005-02-10,45.912933349609375
2005-02-11,45.88327407836914
2005-02-14,46.026676177978516
2005-02-15,45.79426193237305
2005-02-16,45.62117385864258
2005-02-17,45.33441925048828
2005-02-18,44.92890167236328
2005-02-22,44.731117248535156
2005-02-23,44.879451751708984
2005-02-24,44.78059005737305
2005-02-25,44.99817657470703
2005-02-28,44.5135612487793
2005-03-01,44.49964904785156
2005-03-02,44.44013214111328
2005-03-03,44.41530227661133
2005-03-04,44.896488189697266
2005-03-07,45.07506561279297
2005-03-08,44.64848327636719
2005-03-09,43.9193000793457
2005-03-10,44.1871452331543
2005-03-11,43.86473083496094
2005-03-14,44.12763595581055
2005-03-15,43.849853515625
2005-03-16,44.11767578125
2005-03-17,44.261566162109375
2005-03-18,43.98377227783203
2005-03-21,43.85978317260742
2005-03-22,43.487770080566406
2005-03-23,43.69609451293945
2005-03-24,43.785335540771484
2005-03-28,43.51747131347656
2005-03-29,43.77544403076172
2005-03-30,43.99372482299805
2005-03-31,44.31114196777344
2005-04-01,44.460540771484375
2005-04-04,44.45054244995117
2005-04-05,44.33607864379883
2005-04-06,44.49040603637695
2005-04-07,44.13192367553711
2005-04-08,44.2862663269043
2005-04-11,44.5252571105957
2005-04-12,44.938472747802734
2005-04-13,44.8289680480957
2005-04-14,44.759281158447266
2005-04-15,45.35174560546875
2005-04-18,45.316871643066406
2005-04-19,45.75497817993164
2005-04-20,45.64051055908203
2005-04-21,45.16252899169922
2005-04-22,45.54088592529297
2005-04-25,45.67534637451172
2005-04-26,45.60563659667969
2005-04-27,45.76495361328125
2005-04-28,46.10352325439453
2005-04-29,46.02387237548828
2005-05-02,46.01385498046875
2005-05-03,46.13875198364258
2005-05-04,45.734046936035156
2005-05-05,45.838993072509766
2005-05-06,45.49920654296875
2005-05-09,45.544193267822266
2005-05-10,45.868961334228516
2005-05-11,46.008888244628906
2005-05-12,46.18877029418945
2005-05-13,46.368648529052734
2005-05-16,46.31367492675781
2005-05-17,46.44357681274414
2005-05-18,46.75335693359375
2005-05-19,46.63345718383789
2005-05-20,46.68843078613281
2005-05-23,47.05317687988281
2005-05-24,47.183067321777344
2005-05-25,46.853302001953125
2005-05-26,46.83829116821289
2005-05-27,46.8882942199707
2005-05-31,47.46791458129883
2005-06-01,48.04912567138672
2005-06-02,48.16446304321289
2005-06-03,47.768314361572266
2005-06-06,48.01906204223633
2005-06-07,48.400184631347656
2005-06-08,48.16948318481445
2005-06-09,48.129356384277344
2005-06-10,47.5877799987793
2005-06-13,47.30188751220703
2005-06-14,46.9909553527832
2005-06-15,47.076175689697266
2005-06-16,47.31191635131836
2005-06-17,47.306888580322266
2005-06-20,47.226661682128906
2005-06-21,47.572723388671875
2005-06-22,48.14943313598633
2005-06-23,48.099300384521484
2005-06-24,48.3399772644043
2005-06-27,48.47040557861328
2005-06-28,48.13938522338867
2005-06-29,48.06415939331055
2005-06-30,48.49547576904297
2005-07-01,47.90767288208008
2005-07-05,47.454769134521484
2005-07-06,47.71644592285156
2005-07-07,47.81711959838867
2005-07-08,47.620853424072266
2005-07-11,47.620853424072266
2005-07-12,47.3541374206543
2005-07-13,47.28364944458008
2005-07-14,47.16291427612305
2005-07-15,47.28871154785156
2005-07-18,46.93643569946289
2005-07-19,47.10251235961914
2005-07-20,47.35920333862305
2005-07-21,46.71501159667969
2005-07-22,47.07736587524414
2005-07-25,46.906246185302734
2005-07-26,46.98174285888672
2005-07-27,46.906246185302734
2005-07-28,47.323936462402344
2005-07-29,46.85594177246094
2005-08-01,46.68166732788086
2005-08-02,46.53011703491211
2005-08-03,46.7574462890625
2005-08-04,46.66149139404297
2005-08-05,46.29780197143555
2005-08-08,46.21192169189453
2005-08-09,46.383670806884766
2005-08-10,46.333168029785156
2005-08-11,46.656429290771484
2005-08-12,47.131195068359375
2005-08-15,47.010009765625
2005-08-16,47.33829879760742
2005-08-17,47.0251350402832
2005-08-18,47.37368392944336
2005-08-19,47.36863327026367
2005-08-22,47.31813049316406
2005-08-23,47.53534698486328
2005-08-24,47.58078384399414
2005-08-25,47.73228454589844
2005-08-26,47.71712875366211
2005-08-29,47.77771759033203
2005-08-30,48.08083724975586
2005-08-31,48.48489761352539
2005-09-01,48.19293975830078
2005-09-02,48.233482360839844
2005-09-06,47.893863677978516
2005-09-07,47.44278335571289
2005-09-08,47.49344253540039
2005-09-09,47.645538330078125
2005-09-12,47.3160514831543
2005-09-13,47.564414978027344
2005-09-14,47.38193130493164
2005-09-15,46.99165725708008
2005-09-16,46.68247985839844
2005-09-19,46.78383255004883
2005-09-20,46.90547561645508
2005-09-21,47.341407775878906
2005-09-22,47.295753479003906
2005-09-23,46.94097137451172
2005-09-26,46.72810363769531
2005-09-27,46.793975830078125
2005-09-28,47.108253479003906
2005-09-29,46.895381927490234
2005-09-30,46.73318099975586
2005-10-03,46.36781692504883
2005-10-04,46.520442962646484
2005-10-05,46.72394561767578
2005-10-06,46.54591751098633
2005-10-07,46.734188079833984
2005-10-10,46.703636169433594
2005-10-11,46.60696792602539
2005-10-12,46.154083251953125
2005-10-13,45.98616409301758
2005-10-14,45.91489028930664
2005-10-17,45.904727935791016
2005-10-18,45.95558166503906
2005-10-19,45.9759521484375
2005-10-20,46.09808349609375
2005-10-21,46.52552795410156
2005-10-24,46.16425323486328
2005-10-25,45.7673454284668
2005-10-26,45.43146896362305
2005-10-27,45.594295501708984
2005-10-28,45.59941101074219
2005-10-31,45.6859130859375
2005-11-01,45.63328170776367
2005-11-02,45.418582916259766
2005-11-03,45.11195373535156
2005-11-04,45.040374755859375
2005-11-07,45.193702697753906
2005-11-08,45.63328170776367
2005-11-09,45.163021087646484
2005-11-10,45.715091705322266
2005-11-11,45.740596771240234
2005-11-14,45.398155212402344
2005-11-15,45.694618225097656
2005-11-16,46.175045013427734
2005-11-17,46.28754425048828
2005-11-18,46.07282257080078
2005-11-21,46.21085739135742
2005-11-22,46.27216339111328
2005-11-23,46.093299865722656
2005-11-25,46.26194381713867
2005-11-28,46.491966247558594
2005-11-29,46.052398681640625
2005-11-30,46.00130081176758
2005-12-01,45.929443359375
2005-12-02,45.94481658935547
2005-12-05,45.739463806152344
2005-12-06,46.20662307739258
2005-12-07,46.0321044921875
2005-12-08,46.329864501953125
2005-12-09,45.96535110473633
2005-12-12,45.878089904785156
2005-12-13,46.04749298095703
2005-12-14,46.51976013183594
2005-12-15,46.40684509277344
2005-12-16,46.56080627441406
2005-12-19,46.607059478759766
2005-12-20,46.550575256347656
2005-12-21,46.46843719482422
2005-12-22,46.83806610107422
2005-12-23,47.125511169433594
2005-12-27,47.510520935058594
2005-12-28,47.378089904785156
2005-12-29,47.481197357177734
2005-12-30,47.37287521362305
2006-01-03,47.311031341552734
2006-01-04,47.42445373535156
2006-01-05,47.36775207519531
2006-01-06,47.28010559082031
2006-01-09,47.311031341552734
2006-01-10,46.929569244384766
2006-01-11,46.85227584838867
2006-01-12,47.166690826416016
2006-01-13,47.43992233276367
2006-01-17,47.651275634765625
2006-01-18,47.63581085205078
2006-01-19,47.49662399291992
2006-01-20,47.620361328125
2006-01-23,47.60486602783203
2006-01-24,47.37287521362305
2006-01-25,46.85741424560547
2006-01-26,46.6563835144043
2006-01-27,46.6563835144043
2006-01-30,46.609981536865234
2006-01-31,46.73884201049805
2006-02-01,46.57899856567383
2006-02-02,46.66695785522461
2006-02-03,46.9980583190918
2006-02-06,47.091156005859375
2006-02-07,46.868717193603516
2006-02-08,46.760047912597656
2006-02-09,46.97216796875
2006-02-10,46.713523864746094
2006-02-13,46.71868133544922
2006-02-14,46.55317687988281
2006-02-15,46.66695785522461
2006-02-16,46.67729187011719
2006-02-17,47.049766540527344
2006-02-21,46.97216796875
2006-02-22,47.292911529541016
2006-02-23,47.173927307128906
2006-02-24,47.10150909423828
2006-02-27,47.02389907836914
2006-02-28,47.25667953491211
2006-03-01,46.971160888671875
2006-03-02,46.64411163330078
2006-03-03,46.37416458129883
2006-03-06,45.969242095947266
2006-03-07,46.00042724609375
2006-03-08,45.984806060791016
2006-03-09,46.00042724609375
2006-03-10,45.82907485961914
2006-03-13,45.7927360534668
2006-03-14,46.09898376464844
2006-03-15,45.849830627441406
2006-03-16,46.2651481628418
2006-03-17,46.1249885559082
2006-03-20,46.19765853881836
2006-03-21,45.9588508605957
2006-03-22,46.057498931884766
2006-03-23,45.912139892578125
2006-03-24,46.249595642089844
2006-03-27,46.07826232910156
2006-03-28,45.647361755371094
2006-03-29,45.42934036254883
2006-03-30,45.112674713134766
2006-03-31,45.097103118896484
2006-04-03,45.11167526245117
2006-04-04,45.064796447753906
2006-04-05,45.12728500366211
2006-04-06,44.783382415771484
2006-04-07,44.34566116333008
2006-04-10,44.42903518676758
