DATE,SPY
2000-12-01,83.46504974365234
2000-12-04,84.17517852783203
2000-12-05,86.93698120117188
2000-12-06,85.54618072509766
2000-12-07,84.37248229980469
2000-12-08,84.56974792480469
2000-12-11,87.50906372070312
2000-12-12,87.13426208496094
2000-12-13,85.9407958984375
2000-12-14,84.8459243774414
2000-12-15,82.92951202392578
2000-12-18,84.03764343261719
2000-12-19,82.3260269165039
2000-12-20,79.9416275024414
2000-12-21,80.49564361572266
2000-12-22,82.90975189208984
2000-12-26,83.8001937866211
2000-12-27,84.41358184814453
2000-12-28,84.6708755493164
2000-12-29,83.06800842285156
2001-01-02,81.564208984375
2001-01-03,85.48213195800781
2001-01-04,84.5620346069336
2001-01-05,81.80160522460938
2001-01-08,82.43485260009766
2001-01-09,82.21719360351562
2001-01-10,83.66168212890625
2001-01-11,83.74079895019531
2001-01-12,83.58251953125
2001-01-16,84.11680603027344
2001-01-17,84.50265502929688
2001-01-18,85.3436050415039
2001-01-19,84.85881805419922
2001-01-22,85.42272186279297
2001-01-23,86.09552001953125
2001-01-24,86.3527603149414
2001-01-25,86.1351318359375
2001-01-26,86.03617858886719
2001-01-29,86.49525451660156
2001-01-30,87.25509643554688
2001-01-31,86.76123046875
2001-02-01,87.33740997314453
2001-02-02,85.35550689697266
2001-02-05,85.98233032226562
2001-02-06,85.72909545898438
2001-02-07,85.28580474853516
2001-02-08,84.29169464111328
2001-02-09,83.48123168945312
2001-02-12,84.4373779296875
2001-02-13,83.74714660644531
2001-02-14,83.62052917480469
2001-02-15,84.43101501464844
2001-02-16,82.56940460205078
2001-02-20,81.29666900634766
2001-02-21,79.54269409179688
2001-02-22,79.66305541992188
2001-02-23,79.12477111816406
2001-02-26,80.8091049194336
2001-02-27,80.0619125366211
2001-02-28,78.48527526855469
2001-03-01,78.89681243896484
2001-03-02,78.26996612548828
2001-03-05,78.98546600341797
2001-03-06,79.8339614868164
2001-03-07,80.40386199951172
2001-03-08,80.4925537109375
2001-03-09,78.11164855957031
2001-03-12,74.76834106445312
2001-03-13,75.99677276611328
2001-03-14,74.49610137939453
2001-03-15,74.51508331298828
2001-03-16,73.02051544189453
2001-03-19,74.50618743896484
2001-03-20,72.50625610351562
2001-03-21,71.2745361328125
2001-03-22,70.55073547363281
2001-03-23,72.68401336669922
2001-03-26,73.61097717285156
2001-03-27,75.11567687988281
2001-03-28,73.03956604003906
2001-03-29,73.31890869140625
2001-03-30,74.08715057373047
2001-04-02,72.50625610351562
2001-04-03,70.08726501464844
2001-04-04,70.37931823730469
2001-04-05,73.04592895507812
2001-04-06,71.93482208251953
2001-04-09,72.73480224609375
2001-04-10,74.0617904663086
2001-04-11,74.11258697509766
2001-04-12,75.45855712890625
2001-04-16,74.66495513916016
2001-04-17,75.71886444091797
2001-04-18,78.72834014892578
2001-04-19,79.77595520019531
2001-04-20,79.04574584960938
2001-04-23,77.61087799072266
2001-04-24,77.19186401367188
2001-04-25,78.20132446289062
2001-04-26,78.5505599975586
2001-04-27,79.85845184326172
2001-04-30,80.41716003417969
2001-05-01,80.66482543945312
2001-05-02,80.51873779296875
2001-05-03,79.4965591430664
2001-05-04,80.84890747070312
2001-05-07,80.15049743652344
2001-05-08,80.11239624023438
2001-05-09,79.77595520019531
2001-05-10,80.01083374023438
2001-05-11,79.45845794677734
2001-05-14,79.61720275878906
2001-05-15,79.98542022705078
2001-05-16,81.87110137939453
2001-05-17,81.99808502197266
2001-05-18,82.3726806640625
2001-05-21,83.58531951904297
2001-05-22,83.47742462158203
2001-05-23,82.06156921386719
2001-05-24,82.30282592773438
2001-05-25,81.33143615722656
2001-05-29,80.68383026123047
2001-05-30,79.55371856689453
2001-05-31,79.96640014648438
2001-06-01,80.46160125732422
2001-06-04,80.84890747070312
2001-06-05,81.77587127685547
2001-06-06,81.09652709960938
2001-06-07,81.38859558105469
2001-06-08,80.63307189941406
2001-06-11,80.0616226196289
2001-06-12,79.92193603515625
2001-06-13,79.23623657226562
2001-06-14,77.45851135253906
2001-06-15,77.5832748413086
2001-06-18,77.20762634277344
2001-06-19,77.54508209228516
2001-06-20,77.9526138305664
2001-06-21,78.8376235961914
2001-06-22,78.21998596191406
2001-06-25,77.50056457519531
2001-06-26,77.3922348022461
2001-06-27,77.34771728515625
2001-06-28,77.77428436279297
2001-06-29,78.06085205078125
2001-07-02,79.03502655029297
2001-07-03,79.01592254638672
2001-07-05,77.47503662109375
2001-07-06,75.80050659179688
2001-07-09,76.21438598632812
2001-07-10,75.2974853515625
2001-07-11,75.37390899658203
2001-07-12,77.16305541992188
2001-07-13,77.83161926269531
2001-07-16,76.85745239257812
2001-07-17,77.57691192626953
2001-07-18,77.04844665527344
2001-07-19,77.7234115600586
2001-07-20,77.25857543945312
2001-07-23,75.73684692382812
2001-07-24,75.0046157836914
2001-07-25,75.83234405517578
2001-07-26,76.62823486328125
2001-07-27,76.921142578125
2001-07-30,76.94661712646484
2001-07-31,77.26495361328125
2001-08-01,77.74884796142578
2001-08-02,78.06721496582031
2001-08-03,77.6406478881836
2001-08-06,76.59640502929688
2001-08-07,76.89564514160156
2001-08-08,75.4693603515625
2001-08-09,75.69225311279297
2001-08-10,75.95330810546875
2001-08-13,75.972412109375
2001-08-14,75.94058227539062
2001-08-15,75.28478240966797
2001-08-16,75.54585266113281
2001-08-17,74.33606719970703
2001-08-20,75.023681640625
2001-08-21,73.74394226074219
2001-08-22,74.50801849365234
2001-08-23,74.24058532714844
2001-08-24,75.78140258789062
2001-08-27,75.32933044433594
2001-08-28,74.22786712646484
2001-08-29,73.56566619873047
2001-08-30,72.15213775634766
2001-08-31,72.68063354492188
2001-09-04,72.21583557128906
2001-09-05,72.39408874511719
2001-09-06,70.528564453125
2001-09-07,69.22325897216797
2001-09-10,70.07013702392578
2001-09-17,66.40898132324219
2001-09-18,66.24983978271484
2001-09-19,64.91275024414062
2001-09-20,62.849822998046875
2001-09-21,62.17169952392578
2001-09-24,64.35742950439453
2001-09-25,65.02848815917969
2001-09-26,64.79839324951172
2001-09-27,65.3608169555664
2001-09-28,66.74769592285156
2001-10-01,66.63903045654297
2001-10-02,67.47626495361328
2001-10-03,68.60747528076172
2001-10-04,68.6650161743164
2001-10-05,68.53079223632812
2001-10-08,68.08338928222656
2001-10-09,67.71910858154297
2001-10-10,69.2273941040039
2001-10-11,70.3010482788086
2001-10-12,69.98151397705078
2001-10-15,69.85372924804688
2001-10-16,70.2947006225586
2001-10-17,68.79917907714844
2001-10-18,68.65220642089844
2001-10-19,68.60747528076172
2001-10-22,69.96235656738281
2001-10-23,69.60446166992188
2001-10-24,69.41912078857422
2001-10-25,70.66535186767578
2001-10-26,70.50557708740234
2001-10-29,68.67134094238281
2001-10-30,67.846923828125
2001-10-31,67.61685943603516
2001-11-01,69.34880065917969
2001-11-02,69.8217544555664
2001-11-05,70.73565673828125
2001-11-06,71.83489227294922
2001-11-07,71.73905181884766
2001-11-08,71.96271514892578
2001-11-09,72.03939819335938
2001-11-12,71.59846496582031
2001-11-13,73.20896911621094
2001-11-14,73.27928924560547
2001-11-15,73.41349029541016
2001-11-16,73.0875473022461
2001-11-19,73.98868560791016
2001-11-20,73.36874389648438
2001-11-21,72.88304138183594
2001-11-23,73.9311752319336
2001-11-26,74.09092712402344
2001-11-27,73.77137756347656
2001-11-28,72.43563842773438
2001-11-29,73.41349029541016
2001-11-30,72.88945770263672
2001-12-03,72.4548568725586
2001-12-04,73.681884765625
2001-12-05,75.03047180175781
2001-12-06,74.99210357666016
2001-12-07,74.49356842041016
2001-12-10,73.10030364990234
2001-12-11,72.95333862304688
2001-12-12,73.03643035888672
2001-12-13,71.61762237548828
2001-12-14,72.30146026611328
2001-12-17,73.04923248291016
2001-12-18,73.48381042480469
2001-12-19,74.0014877319336
2001-12-20,73.27289581298828
2001-12-21,73.71730041503906
2001-12-24,73.57621002197266
2001-12-26,73.98023986816406
2001-12-27,74.42918395996094
2001-12-28,74.39066314697266
2001-12-31,73.30049896240234
2002-01-02,74.08927154541016
2002-01-03,74.92935943603516
2002-01-04,75.42960357666016
2002-01-07,74.89732360839844
2002-01-08,74.72415161132812
2002-01-09,74.11494445800781
2002-01-10,74.44198608398438
2002-01-11,73.71088409423828
2002-01-14,73.2491455078125
2002-01-15,73.8455810546875
2002-01-16,72.3513412475586
2002-01-17,72.89646911621094
2002-01-18,72.56298828125
2002-01-22,72.06279754638672
2002-01-23,72.61424255371094
2002-01-24,72.83873748779297
2002-01-25,72.81948852539062
2002-01-28,73.0182876586914
2002-01-29,70.72245025634766
2002-01-30,71.74211120605469
2002-01-31,72.58222198486328
2002-02-01,72.24234008789062
2002-02-04,70.44668579101562
2002-02-05,70.01058959960938
2002-02-06,69.70917510986328
2002-02-07,69.27310180664062
2002-02-08,70.6006088256836
2002-02-11,71.46636199951172
2002-02-12,71.24190521240234
2002-02-13,71.99861145019531
2002-02-14,71.86396789550781
2002-02-15,71.11363220214844
2002-02-19,69.7476806640625
2002-02-20,70.9212417602539
2002-02-21,69.45269775390625
2002-02-22,70.31201934814453
2002-02-25,71.47273254394531
2002-02-26,71.32524108886719
2002-02-27,71.60100555419922
2002-02-28,71.2803726196289
2002-03-01,72.94132232666016
2002-03-04,74.23037719726562
2002-03-05,73.99308013916016
2002-03-06,74.87162017822266
2002-03-07,74.71131134033203
2002-03-08,75.02555847167969
2002-03-11,75.1858901977539
2002-03-12,75.14102172851562
2002-03-13,74.41632080078125
2002-03-14,74.31371307373047
2002-03-15,75.02183532714844
2002-03-18,75.03466033935547
2002-03-19,75.53630065917969
2002-03-20,74.11499786376953
2002-03-21,74.14713287353516
2002-03-22,73.98637390136719
2002-03-25,73.06669616699219
2002-03-26,73.49114227294922
2002-03-27,73.68406677246094
2002-03-28,73.65193176269531
2002-04-01,73.68406677246094
2002-04-02,73.27894592285156
2002-04-03,72.76438903808594
2002-04-04,72.462158203125
2002-04-05,72.4749755859375
2002-04-08,72.62931823730469
2002-04-09,72.12127685546875
2002-04-10,72.93806457519531
2002-04-11,71.12442779541016
2002-04-12,71.65821838378906
2002-04-15,71.1115493774414
2002-04-16,72.80297088623047
2002-04-17,72.64862823486328
2002-04-18,72.33348083496094
2002-04-19,72.59717559814453
2002-04-22,71.38810729980469
2002-04-23,71.07938385009766
2002-04-24,70.36551666259766
2002-04-25,70.40409851074219
2002-04-26,69.06639862060547
2002-04-29,68.72552490234375
2002-04-30,69.3686294555664
2002-05-01,70.21759796142578
2002-05-02,69.94750213623047
2002-05-03,69.18859100341797
2002-05-06,67.8315200805664
2002-05-07,67.5936050415039
2002-05-08,70.10824584960938
2002-05-09,69.29792785644531
2002-05-10,67.99235534667969
2002-05-13,69.37507629394531
2002-05-14,70.88644409179688
2002-05-15,70.60991668701172
2002-05-16,70.97648620605469
2002-05-17,71.3237533569336
2002-05-20,70.55201721191406
2002-05-21,69.90888214111328
2002-05-22,70.06321716308594
2002-05-23,70.80927276611328
2002-05-24,69.90247344970703
2002-05-28,69.5229721069336
2002-05-29,69.00849151611328
2002-05-30,68.81555938720703
2002-05-31,68.95702362060547
2002-06-03,67.12411499023438
2002-06-04,67.29132843017578
2002-06-05,67.92158508300781
2002-06-06,66.53885650634766
2002-06-07,66.46167755126953
2002-06-10,66.71891784667969
2002-06-11,65.57411193847656
2002-06-12,65.97286987304688
2002-06-13,65.31047821044922
2002-06-14,65.21398162841797
2002-06-17,66.96333312988281
2002-06-18,67.50997924804688
2002-06-19,65.93428039550781
2002-06-20,65.09178161621094
2002-06-21,64.07402801513672
2002-06-24,64.40960693359375
2002-06-25,62.963958740234375
2002-06-26,63.067237854003906
2002-06-27,64.17081451416016
2002-06-28,63.867488861083984
2002-07-01,62.62187957763672
2002-07-02,61.292396545410156
2002-07-03,61.64091491699219
2002-07-05,64.09336853027344
2002-07-08,63.293060302734375
2002-07-09,61.699012756347656
2002-07-10,59.453033447265625
2002-07-11,59.937095642089844
2002-07-12,59.27881622314453
2002-07-15,59.59501266479492
2002-07-16,58.446250915527344
2002-07-17,58.56242752075195
2002-07-18,56.66497802734375
2002-07-19,54.67073440551758
2002-07-22,53.050804138183594
2002-07-23,51.59867477416992
2002-07-24,54.67720031738281
2002-07-25,54.21250915527344
2002-07-26,55.24510192871094
2002-07-29,57.936370849609375
2002-07-30,58.69151306152344
2002-07-31,58.83351516723633
2002-08-01,57.29743957519531
2002-08-02,56.01313781738281
2002-08-05,54.06406784057617
2002-08-06,55.88406753540039
2002-08-07,56.858577728271484
2002-08-08,58.697933197021484
2002-08-09,58.91740036010742
2002-08-12,58.484962463378906
2002-08-13,57.420082092285156
2002-08-14,59.517578125
2002-08-15,60.34370422363281
2002-08-16,60.16297149658203
2002-08-19,61.56989288330078
2002-08-20,60.918087005615234
2002-08-21,61.7957878112793
2002-08-22,62.396018981933594
2002-08-23,61.05360794067383
2002-08-26,61.47956085205078
2002-08-27,60.7696418762207
2002-08-28,59.44014358520508
2002-08-29,59.4659423828125
2002-08-30,59.233604431152344
2002-09-03,56.974761962890625
2002-09-04,57.78794860839844
2002-09-05,57.29743957519531
2002-09-06,58.08479690551758
2002-09-09,58.510780334472656
2002-09-10,59.18194580078125
2002-09-11,58.81407165527344
2002-09-12,57.729862213134766
2002-09-13,57.87184143066406
2002-09-16,58.01383590698242
2002-09-17,56.68437194824219
2002-09-18,56.11635971069336
2002-09-19,54.664249420166016
2002-09-20,54.68241882324219
2002-09-23,54.23512268066406
2002-09-24,53.35991287231445
2002-09-25,54.68241882324219
2002-09-26,55.577056884765625
2002-09-27,53.645172119140625
2002-09-30,53.02284240722656
2002-10-01,55.57057571411133
2002-10-02,53.90448760986328
2002-10-03,53.35991287231445
2002-10-04,52.381019592285156
2002-10-07,51.29841232299805
2002-10-08,52.10225296020508
2002-10-09,50.630680084228516
2002-10-10,52.270835876464844
2002-10-11,54.559242248535156
2002-10-14,54.86396789550781
2002-10-15,57.50242614746094
2002-10-16,56.108646392822266
2002-10-17,57.22370147705078
2002-10-18,57.46353530883789
2002-10-21,58.455413818359375
2002-10-22,58.03400802612305
2002-10-23,58.47488021850586
2002-10-24,57.282012939453125
2002-10-25,58.47488021850586
2002-10-28,58.092369079589844
2002-10-29,57.418155670166016
2002-10-30,57.97572708129883
2002-10-31,57.38577651977539
2002-11-01,58.520263671875
2002-11-04,59.07777404785156
2002-11-05,59.54454040527344
2002-11-06,60.31596755981445
2002-11-07,58.837894439697266
2002-11-08,58.118309020996094
2002-11-11,57.217201232910156
2002-11-12,57.67100143432617
2002-11-13,57.729373931884766
2002-11-14,58.818450927734375
2002-11-15,59.25278854370117
2002-11-18,58.65640640258789
2002-11-19,58.57858657836914
2002-11-20,59.88163757324219
2002-11-21,60.99669647216797
2002-11-22,60.56235122680664
2002-11-25,60.60122299194336
2002-11-26,59.44729232788086
2002-11-27,61.11988067626953
2002-11-29,60.925376892089844
2002-12-02,61.02259063720703
2002-12-03,60.205753326416016
2002-12-04,59.93351364135742
2002-12-05,59.27227020263672
2002-12-06,59.66123962402344
2002-12-09,58.021080017089844
2002-12-10,58.79899215698242
2002-12-11,58.85089111328125
2002-12-12,58.84437561035156
2002-12-13,57.91731262207031
2002-12-16,59.41486740112305
2002-12-17,58.896263122558594
2002-12-18,58.21555709838867
2002-12-19,57.8006477355957
2002-12-20,58.62541580200195
2002-12-23,58.64496612548828
2002-12-24,58.20846939086914
2002-12-26,58.23453140258789
2002-12-27,56.925086975097656
2002-12-30,57.40066909790039
2002-12-31,57.47880172729492
2003-01-02,59.329002380371094
2003-01-03,59.511390686035156
2003-01-06,60.56026077270508
2003-01-07,60.41045379638672
2003-01-08,59.5374641418457
2003-01-09,60.462547302246094
2003-01-10,60.62539291381836
2003-01-13,60.605873107910156
2003-01-14,60.80132293701172
2003-01-15,60.195465087890625
2003-01-16,59.947879791259766
2003-01-17,59.061866760253906
2003-01-21,58.14331817626953
2003-01-22,57.43975830078125
2003-01-23,57.791526794433594
2003-01-24,56.27362060546875
2003-01-27,55.504878997802734
2003-01-28,55.91532516479492
2003-01-29,56.338775634765625
2003-01-30,55.00326156616211
2003-01-31,56.06514358520508
2003-02-03,56.17588424682617
2003-02-04,55.62215042114258
2003-02-05,55.2768440246582
2003-02-06,55.016319274902344
2003-02-07,54.34527587890625
2003-02-10,54.72963333129883
2003-02-11,54.3517951965332
2003-02-12,53.485328674316406
2003-02-13,53.648193359375
2003-02-14,54.820838928222656
2003-02-18,55.785003662109375
2003-02-19,55.49187088012695
2003-02-20,54.93809127807617
2003-02-21,55.49187088012695
2003-02-24,54.59283447265625
2003-02-25,55.029300689697266
2003-02-26,54.22801208496094
2003-02-27,54.944610595703125
2003-02-28,55.3094482421875
2003-03-03,54.781776428222656
2003-03-04,53.908809661865234
2003-03-05,54.364810943603516
2003-03-06,53.908809661865234
2003-03-07,54.28013610839844
2003-03-10,52.97718811035156
2003-03-11,52.456058502197266
2003-03-12,52.807796478271484
2003-03-13,54.63190460205078
2003-03-14,54.80780792236328
2003-03-17,56.534217834472656
2003-03-18,56.86643981933594
2003-03-19,57.30292892456055
2003-03-20,57.42671585083008
2003-03-21,58.65248107910156
2003-03-24,56.703277587890625
2003-03-25,57.24620819091797
2003-03-26,56.95836639404297
2003-03-27,57.00416564941406
2003-03-28,56.716365814208984
2003-03-31,55.42779541015625
2003-04-01,56.27811813354492
2003-04-02,57.63862609863281
2003-04-03,57.36391830444336
2003-04-04,57.70405197143555
2003-04-07,57.59286880493164
2003-04-08,57.6844367980957
2003-04-09,56.925662994384766
2003-04-10,57.2396125793457
2003-04-11,57.00416564941406
2003-04-14,58.181541442871094
2003-04-15,58.72445297241211
2003-04-16,57.72364807128906
2003-04-17,58.58051681518555
2003-04-21,58.63941192626953
2003-04-22,59.744808197021484
2003-04-23,60.294288635253906
2003-04-24,59.75788116455078
2003-04-25,59.01880645751953
2003-04-28,60.0391845703125
2003-04-29,60.24848175048828
2003-04-30,60.117637634277344
2003-05-01,60.11113739013672
2003-05-02,60.967960357666016
2003-05-05,60.8502197265625
2003-05-06,61.42584991455078
2003-05-07,61.08572006225586
2003-05-08,60.47087860107422
2003-05-09,61.30810546875
2003-05-12,62.06031036376953
2003-05-13,61.949119567871094
2003-05-14,61.81828308105469
2003-05-15,62.210723876953125
2003-05-16,62.05374526977539
2003-05-19,60.601688385009766
2003-05-20,60.477420806884766
2003-05-21,60.601688385009766
2003-05-22,61.203453063964844
2003-05-23,61.327701568603516
2003-05-27,62.40040969848633
2003-05-28,62.57703399658203
2003-05-29,62.41350555419922
2003-05-30,63.41426467895508
2003-06-02,63.675899505615234
2003-06-03,63.93754196166992
2003-06-04,64.85981750488281
2003-06-05,65.18034362792969
2003-06-06,64.92523193359375
2003-06-09,64.26459503173828
2003-06-10,64.91869354248047
2003-06-11,65.60549926757812
2003-06-12,65.80824279785156
2003-06-13,65.12144470214844
2003-06-16,66.49504852294922
2003-06-17,66.49504852294922
2003-06-18,66.43618774414062
2003-06-19,65.42231750488281
2003-06-20,65.2779312133789
2003-06-23,64.60832977294922
2003-06-24,64.6739501953125
2003-06-25,64.02405548095703
2003-06-26,64.85778045654297
2003-06-27,64.10942840576172
2003-06-30,64.08971405029297
2003-07-01,64.68052673339844
2003-07-02,65.49456787109375
2003-07-03,64.81841278076172
2003-07-07,66.10506439208984
2003-07-08,66.40045166015625
2003-07-09,66.02629852294922
2003-07-10,65.18598175048828
2003-07-11,65.80307006835938
2003-07-14,66.12474060058594
2003-07-15,65.98031616210938
2003-07-16,65.59303283691406
2003-07-17,64.6608657836914
2003-07-18,65.3238754272461
2003-07-21,64.51644897460938
2003-07-22,65.10066223144531
2003-07-23,65.14663696289062
2003-07-24,64.65425872802734
2003-07-25,65.79651641845703
2003-07-28,65.55364227294922
2003-07-29,65.25164031982422
2003-07-30,65.09412384033203
2003-07-31,65.24507141113281
2003-08-01,64.66741943359375
2003-08-04,64.66741943359375
2003-08-05,63.29542922973633
2003-08-06,63.66305160522461
2003-08-07,64.33262634277344
2003-08-08,64.51644897460938
2003-08-11,64.7593002319336
2003-08-12,65.35014343261719
2003-08-13,65.01535034179688
2003-08-14,65.19259643554688
2003-08-15,65.39607238769531
2003-08-18,65.96063232421875
2003-08-19,66.2101058959961
2003-08-20,65.9409408569336
2003-08-21,66.15100860595703
2003-08-22,65.49456787109375
2003-08-25,65.59959411621094
2003-08-26,65.7177505493164
2003-08-27,65.73746490478516
2003-08-28,66.14442443847656
2003-08-29,66.5908432006836
2003-09-02,67.4836196899414
2003-09-03,67.85122680664062
2003-09-04,67.88404846191406
2003-09-05,67.50330352783203
2003-09-08,68.06129455566406
2003-09-09,67.61493682861328
2003-09-10,66.93218231201172
2003-09-11,67.12913513183594
2003-09-12,67.25386047363281
2003-09-15,67.01754760742188
2003-09-16,67.99568176269531
2003-09-17,67.86434173583984
2003-09-18,68.66523742675781
2003-09-19,68.31597137451172
2003-09-22,67.57791137695312
